sweep_q,pulse_shape,A0,delta0,A1,delta1,best_theta,fit_loss,unitarity_err
q0,drag,1.2,-0.1,0.5,0.0,4.046797316488547,4.399431665670316,3.4660305987512587e-06
q0,drag,1.2,-0.05,0.5,0.0,4.046797316488547,4.399431665670316,3.4660305987512587e-06
q0,drag,1.2,0.0,0.5,0.0,4.046797316488547,4.399431665670316,3.4660305987512587e-06
q0,drag,1.2,0.05000000000000002,0.5,0.0,4.046797316488547,4.399431665670316,3.4660305987512587e-06
q0,drag,1.2,0.1,0.5,0.0,4.046797316488547,4.399431665670316,3.4660305987512587e-06
q1,drag,0.5,0.0,0.2,-0.1,4.046797316488547,4.3551218566405625,6.621025036544131e-06
q1,drag,0.5,0.0,0.2,-0.05,4.046797316488547,4.3551218566405625,6.621025036544131e-06
q1,drag,0.5,0.0,0.2,0.0,4.046797316488547,4.3551218566405625,6.621025036544131e-06
q1,drag,0.5,0.0,0.2,0.05000000000000002,4.046797316488547,4.3551218566405625,6.621025036544131e-06
q1,drag,0.5,0.0,0.2,0.1,4.046797316488547,4.3551218566405625,6.621025036544131e-06
q1,drag,0.5,0.0,0.4,-0.1,4.046797316488547,4.362250164787566,4.864525730547261e-06
q1,drag,0.5,0.0,0.4,-0.05,4.046797316488547,4.362250164787566,4.864525730547261e-06
q1,drag,0.5,0.0,0.4,0.0,4.046797316488547,4.362250164787566,4.864525730547261e-06
q1,drag,0.5,0.0,0.4,0.05000000000000002,4.046797316488547,4.362250164787566,4.864525730547261e-06
q1,drag,0.5,0.0,0.4,0.1,4.046797316488547,4.362250164787566,4.864525730547261e-06
q1,drag,0.5,0.0,0.6000000000000001,-0.1,4.046797316488547,4.376603655324519,7.833428982952152e-06
q1,drag,0.5,0.0,0.6000000000000001,-0.05,4.046797316488547,4.376603655324519,7.833428982952152e-06
q1,drag,0.5,0.0,0.6000000000000001,0.0,4.046797316488547,4.376603655324519,7.833428982952152e-06
q1,drag,0.5,0.0,0.6000000000000001,0.05000000000000002,4.046797316488547,4.376603655324519,7.833428982952152e-06
q1,drag,0.5,0.0,0.6000000000000001,0.1,4.046797316488547,4.376603655324519,7.833428982952152e-06
q1,drag,0.5,0.0,0.8,-0.1,4.046797316488547,4.3984455276249,7.919755984518167e-06
q1,drag,0.5,0.0,0.8,-0.05,4.046797316488547,4.3984455276249,7.919755984518167e-06
q1,drag,0.5,0.0,0.8,0.0,4.046797316488547,4.3984455276249,7.919755984518167e-06
q1,drag,0.5,0.0,0.8,0.05000000000000002,4.046797316488547,4.3984455276249,7.919755984518167e-06
q1,drag,0.5,0.0,0.8,0.1,4.046797316488547,4.3984455276249,7.919755984518167e-06
q1,drag,0.5,0.0,1.0,-0.1,3.940302650265164,4.425012478657511,5.778705149954745e-05
q1,drag,0.5,0.0,1.0,-0.05,3.940302650265164,4.425012478657511,5.778705149954745e-05
q1,drag,0.5,0.0,1.0,0.0,3.940302650265164,4.425012478657511,5.778705149954745e-05
q1,drag,0.5,0.0,1.0,0.05000000000000002,3.940302650265164,4.425012478657511,5.778705149954745e-05
q1,drag,0.5,0.0,1.0,0.1,3.940302650265164,4.425012478657511,5.778705149954745e-05
q1,drag,0.5,0.0,1.2,-0.1,3.940302650265164,4.45740266016167,3.07743858097726e-05
q1,drag,0.5,0.0,1.2,-0.05,3.940302650265164,4.45740266016167,3.07743858097726e-05
q1,drag,0.5,0.0,1.2,0.0,3.940302650265164,4.45740266016167,3.07743858097726e-05
q1,drag,0.5,0.0,1.2,0.05000000000000002,3.940302650265164,4.45740266016167,3.07743858097726e-05
q1,drag,0.5,0.0,1.2,0.1,3.940302650265164,4.45740266016167,3.07743858097726e-05
